pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day
-73.98483399999999,40.741618,-73.977937,40.751865,1,12,2
-73.997795,40.756818,-73.97495,40.787815,1,14,0
-73.991977,40.725525,-73.987872,40.74568,1,23,5
-74.00998,40.720895,-74.004137,40.721917,5,22,3
-73.988222,40.740252000000005,-73.98219,40.716962,1,12,3
-73.952495,40.776562,-73.95958,40.767032,5,22,2
-73.99170500000001,40.750003,-73.98997299999999,40.739308,2,6,2
-73.96524047851562,40.76345825195313,-73.95440673828125,40.769798278808594,6,0,2
-73.981672,40.764711,-73.965212,40.769048,1,11,3
-73.87101745605469,40.77380752563477,-73.98299407958984,40.78437423706055,1,15,2
-74.01491,40.718147,-73.985537,40.76055,1,6,1
0.0,0.0,0.0,0.0,5,22,3
0.0,0.0,0.0,0.0,1,17,4
-73.991946,40.731214,-74.005027,40.740772,1,17,5
-73.966092,40.79835,-73.96600000000001,40.792213,1,12,5
-73.789836,40.643487,-73.99619100000001,40.719801,1,11,6
-73.98181,40.740532,-73.98666,40.729915000000005,1,23,5
-74.009692,40.710528,-73.98915799999999,40.753018,2,8,2
-73.990587,40.75095,-73.953552,40.741185,1,19,6
-73.95933000000001,40.783019,-73.984679,40.747854,2,16,3
-74.001703,40.73066,-73.987527,40.732545,1,1,6
-73.978638,40.7366,-74.008043,40.739418,1,20,5
-73.948382,40.774065,-73.961275,40.671282,1,1,5
-74.00039699999999,40.762293,-74.00657700000001,40.739737,1,10,5
-74.005961,40.740192,-73.980954,40.77493,1,3,5
-73.985027,40.747568,-73.964801,40.755915,1,21,6
-74.008095,40.723217,-73.984272,40.754777,1,8,1
-73.998518,40.750662,-74.001465,40.746167,3,0,2
-73.967702,40.77162,-73.974027,40.76305,1,15,6
-73.972597,40.757638,-74.004348,40.734763,1,18,0
-73.990748,40.755827,-73.98325,40.756915,1,8,0
-73.982147,40.77503,-73.95777199999999,40.774438,1,9,4
-73.776849,40.645851,-73.984939,40.759011,2,20,0
-73.978995,40.785326,-73.969436,40.763595,1,11,3
-73.98914,40.763602,-73.930993,40.847885,1,1,5
-73.963401,40.757214000000005,-73.984043,40.757366,1,7,3
-73.97095300000001,40.760784,-73.955569,40.776466,1,23,3
-73.986413,40.751043,-73.99438,40.73457,1,19,3
-73.975183,40.750957,-73.980528,40.712681,1,18,6
-73.968162,40.762133,-73.97491099999999,40.749308,1,13,2
-73.991065,40.744905,-74.000218,40.734617,1,20,5
-73.972338,40.765078,-73.954527,40.783833,5,20,0
-73.96305,40.778237,-73.97877,40.762542,1,19,2
-73.973602,40.76368,-73.978688,40.758222,1,13,0
-73.985833,40.7587,-73.98544,40.758263,1,0,6
-73.993542,40.692917,-73.999025,40.68088,1,22,4
-73.955573,40.779575,-73.868117,40.876307,1,18,6
-74.003845,40.738362,-74.010028,40.721282,6,6,2
-74.008585,40.711567,-73.980542,40.759517,2,18,1
-73.97890600000001,40.762661,-73.790234,40.646840000000005,1,12,2
-73.994424,40.752915,-73.968049,40.799311,1,0,6
-74.0045394897461,40.7340087890625,-74.005859375,40.71168899536133,1,22,5
-73.974259,40.731721,-73.993273,40.722799,1,21,6
-73.98346,40.754437,-73.988392,40.737432,2,20,6
-73.981897,40.746657,-73.998637,40.722842,1,8,2
-73.950882,40.783401,-73.98742299999999,40.770672,1,7,4
-73.984177,40.724917,-74.002217,40.728227,1,23,3
-73.986168,40.726357,-73.98895999999999,40.734142,2,8,4
-73.9797,40.7526,-73.9802,40.7591,1,17,3
-73.916097,40.762642,-73.91141999999999,40.764142,1,22,3
-73.988058,40.768887,-73.978916,40.750968,1,14,0
-73.978392,40.778062,-73.95537,40.773487,1,16,5
-73.978086,40.752362,-73.977087,40.759139000000005,1,10,2
-74.00941800000001,40.706165000000006,-73.987697,40.731665,5,2,5
-74.00819200000001,40.722812,-73.978115,40.762503,3,9,3
-73.990897,40.724295,-73.99774000000001,40.762237,1,7,3
-74.00104,40.725895,-73.973726,40.743604,1,6,2
-73.95445500000001,40.773172,-73.96694699999999,40.760862,1,9,0
-73.96379300000001,40.774248,-73.984698,40.759872,1,7,2
-73.956629,40.78072,-73.987326,40.722231,1,19,6
-73.980907,40.762137,-73.9884,40.748675,5,19,1
-73.959688,40.774018,-73.949872,40.784658,5,22,0
-73.98416800000001,40.732022,-73.998657,40.723494,1,18,5
-73.977255,40.758317,-73.989655,40.758367,1,19,6
-73.983657,40.743667,-74.007775,40.742012,1,23,5
-74.008278,40.70816,-73.997962,40.67969,1,20,0
-73.96643,40.761723,-73.87214300000001,40.774612,3,13,0
-73.979237,40.764487,-73.97501,40.751972,6,8,2
-74.008825,40.704012,-74.008298,40.744672,1,14,1
-73.994828,40.744269,-74.00072800000001,40.729741,1,14,1
-73.96278381347656,40.77657699584961,-73.96359252929686,40.76507568359375,1,8,2
-73.998295,40.749598,-73.973353,40.764318,1,9,3
-73.96158199999999,40.776685,-73.95356899999999,40.787894,1,7,4
-73.96150300000001,40.780067,-73.972432,40.765197,6,11,4
-73.989315,40.74781,-74.000839,40.742106,1,23,1
-74.001922,40.740464,-73.999039,40.73949,1,8,5
-74.001242,40.734462,-73.987215,40.726822,1,2,6
-73.993883,40.75159,-73.98540200000001,40.760122,3,7,0
-73.95956,40.767617,-73.984217,40.770093,1,14,0
-73.97895600000001,40.756820000000005,-73.985933,40.746866,2,22,3
-74.01198000000001,40.703083,-73.95089200000001,40.774858,1,21,3
-74.007285,40.727287,-73.98732,40.722452,1,20,6
-73.981734,40.75457,-73.9251,40.755365000000005,1,13,5
-73.959676,40.762793,-73.972142,40.76539,1,18,0
-73.994713,40.750533,-73.993651,40.721285,1,20,5
-74.011895,40.709027,-74.011333,40.715508,1,18,3
-73.97760009765625,40.7535400390625,-73.9528045654297,40.7722053527832,1,23,2
-73.994178,40.71983,-73.961541,40.712192,1,9,0
-73.987628,40.719612,-73.983412,40.726165,1,15,5
-73.95902252197266,40.77490234375,-73.97168731689453,40.7586326599121,6,6,1
-73.982088,40.775352000000005,-73.97288499999999,40.793072,1,19,3
-73.981825,40.75199,-73.95935300000001,40.772652,2,0,2
-73.97372299999999,40.779371000000005,-73.973182,40.753144,1,7,3
-73.997771,40.761739,-73.997966,40.761887,1,23,5
-73.98989399999999,40.755808,-73.98218,40.751906,1,6,2
-73.987523,40.719998,-73.866804,40.721498,2,2,5
-73.977703,40.787045,-73.96880300000001,40.798718,1,22,3
-73.990392,40.718755,-73.96486999999999,40.714214,2,22,1
-73.990718,40.759785,-74.008898,40.724118,1,4,5
-73.975023,40.745217,-73.980083,40.752265,6,9,4
-74.001637,40.733712,-74.009672,40.723457,1,0,3
-73.95519,40.780313,-73.981392,40.738282,1,20,4
-73.969849,40.789784,-73.960064,40.776052,1,15,0
-73.95813299999999,40.774987,-73.871087,40.774197,1,14,4
-73.956075,40.771697,-73.94754499999999,40.77924,1,23,3
-73.991967,40.74408,-73.986428,40.745443,1,21,4
-74.00225,40.73351,-73.97657,40.75284,1,22,5
-74.011481,40.702654,-73.971613,40.7637,1,19,4
-73.973745,40.794752,-73.977765,40.789045,1,23,2
-73.99019200000001,40.69612,-73.97703299999999,40.747478,5,19,3
-73.956168,40.782173,-73.96159200000001,40.7746,1,19,5
-73.98424,40.758373,-73.862157,40.768347,1,8,3
-73.967443,40.766972,-73.957045,40.779987,5,21,6
-74.00000899999999,40.717646,-73.975688,40.725127,2,16,6
0.0,0.0,0.0,0.0,1,12,6
-74.002843,40.760458,-73.995733,40.73298,5,17,2
-73.966337,40.758143,-73.981038,40.734035,1,15,0
-74.00870513916014,40.719085693359375,-73.95410919189453,40.77019500732422,1,18,0
-73.952487,40.778002,-74.001262,40.716125,6,8,0
-73.990607,40.745399,-74.003346,40.722769,1,17,2
-74.01413000000001,40.709617,-73.99889,40.716715,3,13,0
-73.951583,40.713952,-73.985823,40.685462,1,1,6
-73.983019,40.731518,-74.000843,40.757541,1,10,1
-73.987965,40.765108000000005,-73.996358,40.753484,1,9,2
-73.99486,40.750427,-73.953827,40.766915,5,10,1
-73.955555,40.779286,-73.950128,40.772132,1,21,2
-73.990205,40.73783,-73.973447,40.764937,4,13,4
-73.985698,40.731072,-73.985161,40.730766,1,19,1
-74.005186,40.75133,-73.971422,40.677257,1,2,5
-73.99344599999999,40.721749,-73.98241999999999,40.768319,1,18,4
-74.00650024414062,40.73934555053711,-73.98313903808595,40.7680778503418,1,21,4
-73.980622,40.759762,-73.979477,40.755165000000005,5,12,0
-73.95584869384766,40.77971649169922,-73.94631958007811,40.78158950805664,1,8,6
-73.971305,40.755142,-73.97715699999999,40.754034,1,19,1
-73.975892,40.775968,-73.958322,40.764819,1,8,3
-73.992073,40.726423,-73.995508,40.724957,1,19,3
-73.974752,40.741998,-73.97849000000001,40.753527000000005,1,13,3
-73.977548,40.752981,-73.981527,40.741005,4,21,6
-73.996768,40.744509,-74.004322,40.742231,1,22,5
-73.96238199999999,40.759097,-74.013462,40.71523,6,7,1
-73.997945,40.724257,-73.991773,40.748648,2,14,2
-73.988648,40.731458,-73.99739100000001,40.683953,1,19,1
-73.978913,40.771777,-73.95336,40.771467,1,20,4
-73.962057,40.773608,-73.981008,40.747312,1,15,2
-74.000446,40.737223,-73.969702,40.762806,1,8,4
-73.982713,40.782282,-73.976508,40.751157,2,19,0
-74.000827,40.729742,-73.983705,40.757123,2,21,4
-73.98612299999999,40.726487,-73.97721800000001,40.738707,1,23,0
-73.989939,40.729575,-73.988108,40.748564,3,1,5
-73.986331,40.726465000000005,-73.95361,40.771167,1,10,5
-73.9822998046875,40.73131561279297,-74.00750732421875,40.7411003112793,5,23,3
-73.982191,40.742977,-73.992248,40.749252,1,21,2
-74.0132827758789,40.70927047729492,-73.7831039428711,40.64384078979492,1,13,0
-73.982229,40.777081,-73.991147,40.750402,1,19,0
-73.982588,40.779067,-73.976507,40.794167,1,18,4
-73.997893,40.735897,-74.00654300000001,40.746245,5,17,3
-73.999778,40.754053000000006,-73.976258,40.761613,1,11,1
-73.97909,40.744407,-73.97236,40.753637,2,10,0
-73.955621,40.785158,-73.96078299999999,40.80686,1,13,0
-73.967093,40.79348,-73.8623,40.767263,1,7,6
-73.978887,40.777162,-73.99386,40.746392,1,16,6
-73.98353,40.74688,-73.97784300000001,40.76371,1,18,0
-73.999971,40.734801,-73.98213299999999,40.772538,2,9,6
-73.99259185791014,40.74274444580078,-73.9383773803711,40.68630599975585,1,12,3
-73.990977,40.744716,-74.017837,40.708058,1,18,2
-74.006338,40.733467,-73.982727,40.73233,1,4,2
-74.00260300000001,40.729123,-74.01309599999999,40.715238,1,7,1
-73.96737900000001,40.758301,-73.967167,40.766846,1,19,6
-73.990887,40.749552,-73.976315,40.745015,1,13,3
-73.94773864746094,40.79615020751953,-73.96646881103516,40.80419158935547,1,13,5
-73.97888499999999,40.787614000000005,-73.967784,40.797505,1,10,4
-73.958973,40.780997,-73.966948,40.788423,1,16,2
-73.97064208984375,40.75188827514648,-73.95184326171875,40.77348327636719,1,19,2
-73.96691,40.76698,-73.97511999999999,40.75209,5,11,1
-73.96366,40.763587,-73.990937,40.750304,1,23,1
-73.997721,40.72411,-74.007102,40.705484000000006,1,15,1
-73.987734,40.762249,-73.996157,40.753524,1,16,2
-73.979228,40.752732,-73.966437,40.755694,1,3,3
-73.99570200000001,40.678977,-73.964972,40.684225,1,1,5
-73.987348,40.721105,-73.958228,40.717355,1,18,1
-73.980032,40.72672,-73.98801800000001,40.769055,2,8,5
-74.00558000000001,40.743617,-74.00405,40.752492,1,19,2
-73.865658,40.770575,-73.979972,40.722533,1,16,0
-73.87245,40.774149,-73.939162,40.808454,1,15,1
-74.008415,40.745135,-73.967803,40.71077,3,17,2
-73.99090100000001,40.756066,-74.008188,40.730782,1,13,5
-73.982625,40.777522,-73.98236800000001,40.761495,1,5,2
-74.00287800000001,40.760534,-73.95893199999999,40.763851,1,10,2
-73.951532,40.77421,-73.97104,40.758817,1,22,3
-73.990094,40.752097,-73.987009,40.756447,4,18,0
-73.776534,40.645455,-73.938422,40.799995,1,10,5
-73.96187591552734,40.79561614990234,-73.99207305908203,40.7380485534668,1,9,1
-73.992296,40.758998,-73.933612,40.854258,1,6,0
0.0,0.0,0.0,0.0,1,11,5
-73.863979,40.770041,-73.994771,40.725049,1,14,1
-73.974323,40.762624,-73.984936,40.747965,2,14,2
-73.98696,40.759498,-73.984468,40.754725,1,14,5
-73.984134,40.760039,-73.985054,40.746883,2,19,0
-74.004717,40.71667,-74.01307800000001,40.706037,1,10,1
-73.97851800000001,40.741187,-73.992025,40.74923,1,7,0
-73.977611,40.749339,-73.992636,40.769881,1,18,3
-73.981651,40.76501,-73.987338,40.756531,1,7,2
-73.98801800000001,40.737967,-73.98106,40.776695,1,4,5
-73.967674,40.755411,-73.98863399999999,40.765786,2,22,5
-73.96212005615234,40.77617645263672,-74.01094055175781,40.71883010864258,1,14,1
-73.971703,40.752066,-73.99023299999999,40.755966,1,18,0
-73.98059,40.753820000000005,-73.98891,40.740390000000005,1,12,1
-73.961975,40.755527,-73.967972,40.763837,5,14,0
-73.96179000000001,40.766272,-73.957668,40.78284,1,9,2
-73.988612,40.727282,-74.00146,40.719840000000005,1,21,6
-73.98106700000001,40.752648,-73.990523,40.761217,1,0,4
-73.958466,40.717255,-73.985866,40.726864,2,21,2
-73.99161,40.756252,-73.98496999999999,40.750845,1,22,5
-73.985249,40.732062,-73.989144,40.72654,2,21,6
-74.0066909790039,40.744102478027344,-73.98816680908203,40.75673675537109,2,16,4
-73.77688,40.64548,-73.898372,40.7049,5,4,6
-73.977092,40.733703000000006,-74.014539,40.706419,2,9,3
-73.98413599999999,40.753972,-73.967467,40.770935,1,13,0
-73.97712,40.745432,-73.974743,40.750415,6,15,0
-73.961217,40.769485,-73.964935,40.771775,1,8,2
-73.95315,40.76583,-73.9729,40.758577,6,10,0
-73.973972,40.751947,-73.944692,40.77462,1,6,2
-74.002847,40.72852,-73.990187,40.760063,1,1,5
-73.994635,40.750554,-73.98791,40.721335,1,20,2
-73.965896,40.758634,-73.974489,40.748222,1,8,4
-73.96453000000001,40.791617,-73.922005,40.82519,1,3,6
-73.97711,40.749092,-73.97891,40.741182,1,14,2
-74.001355,40.731173,-73.974703,40.743865,1,3,6
-73.97426999999999,40.736928000000006,-73.98119200000001,40.747098,1,9,4
-73.978178,40.752128000000006,-73.99181800000001,40.744445,1,11,2
-74.00440979003906,40.74174118041992,-73.97860717773438,40.744941711425774,4,21,1
-74.003734,40.73231,-73.969691,40.802124,2,21,1
-73.953153,40.785857,-73.96332199999999,40.754373,2,11,6
-73.988585,40.759787,-73.981362,40.768857,1,11,6
-73.981974,40.728238,-73.988883,40.757573,2,1,2
-74.001397,40.73087,-73.97856999999999,40.750557,1,17,3
-73.969952,40.793887,-73.954645,40.76711,1,22,6
-73.973488,40.759354,-73.984895,40.756649,2,13,3
-74.004662,40.724495000000005,-74.00594699999999,40.740036,1,16,0
-73.9872,40.755997,-73.936678,40.848037,1,3,0
-73.97428131103516,40.75423049926758,-73.97663879394531,40.74500274658203,6,13,2
-73.996728,40.737488,-73.986715,40.746032,1,13,4
-73.99525200000001,40.749772,-73.95203000000001,40.819662,2,10,5
-73.965888,40.805357,-73.974289,40.764662,2,9,4
-73.966623,40.753275,-73.95043000000001,40.775457,1,21,2
-73.98161400000001,40.747924,-73.970683,40.761869,1,18,1
-73.99554599999999,40.739261,-73.992014,40.74399,1,14,6
-73.972012,40.791487,-73.983225,40.744637,3,17,0
-73.956713,40.778137,-73.974742,40.777948,2,18,3
-73.982773,40.756073,-73.979175,40.746273,5,23,2
-73.97295,40.752882,-73.96974499999999,40.757192,1,2,1
-73.97249000000001,40.75385,-73.956215,40.772857,5,0,5
-73.976426,40.756656,-73.963768,40.756111,2,2,4
-73.96216,40.805464,-73.987303,40.770457,1,20,4
-74.00760799999999,40.72571,-74.006404,40.733143,3,18,5
-73.961821,40.795628,-73.965862,40.765661,1,11,3
-73.99127299999999,40.696925,-73.997055,40.725668,4,16,0
-73.99349975585938,40.718017578125,-73.99215698242188,40.69435501098633,1,23,4
-73.991093,40.717385,-74.007825,40.746607,2,16,6
-73.99945500000001,40.73839,-73.982515,40.731513,1,0,3
-73.969435,40.757352,-73.963433,40.765578000000005,2,13,0
-73.99773406982422,40.7257080078125,-73.96724700927734,40.685035705566406,3,22,4
-73.948552,40.795124,-73.956519,40.805676,1,2,6
-73.986385,40.777503,-73.991455,40.770087,1,17,2
-73.99332,40.751673,-73.98253199999999,40.774212,5,11,4
-73.98108,40.737678,-73.988895,40.733322,1,16,5
-73.995909,40.738772,-73.996208,40.747449,3,11,4
-73.99006899999999,40.733577,-73.978746,40.724176,1,22,5
-73.975223,40.76122,-73.971618,40.756195,1,20,2
-73.958605,40.764192,-73.95570699999999,40.768305,1,16,4
-74.004497,40.734148,-73.997363,40.756875,1,3,5
-73.969942,40.76542,-73.952748,40.766348,2,13,0
-73.964125,40.794761,-73.96746800000001,40.800251,1,19,2
-73.97465,40.75553,-73.96314,40.75792,5,8,2
-73.981897,40.778775,-73.965717,40.7661,1,16,1
-73.95870699999999,40.755355,-73.951288,40.782638,2,17,1
-73.97468566894531,40.742034912109375,-73.9798126220703,40.78105163574219,1,18,1
-73.874452,40.774003,-73.98208199999999,40.763532,2,11,4
-73.990342,40.734577,-73.94329,40.789627,1,1,3
-73.991415,40.749942,-73.982428,40.746232,1,9,0
-73.991362,40.750167,-73.99913199999999,40.761212,1,22,6
-73.987697,40.769992,-74.005367,40.72853,2,21,5
-73.77845,40.646737,-73.97528299999999,40.76432,5,21,1
-73.97767639160156,40.78384017944336,-73.96379089355469,40.80788803100585,1,17,3
-74.001087,40.7277,-73.990309,40.741818,2,13,3
-73.9614,40.714409,-73.98011600000001,40.72671,1,2,4
-73.999742,40.721887,-73.97801700000001,40.751371,2,16,0
-73.983125,40.730518,-73.969274,40.757808,1,11,0
-73.977737,40.749242,-73.985457,40.748212,1,17,5
-73.982398,40.727603,-73.99341700000001,40.741993,1,10,4
-73.973338,40.782712,-73.97114499999999,40.760812,1,10,3
-73.994855,40.750177,-73.913905,40.744602,1,18,6
-73.961112,40.77185,-73.96939499999999,40.761187,6,19,2
-73.982628,40.762122,-73.944092,40.75225,1,12,2
-73.961096,40.768992,-73.948719,40.778266,1,17,2
-73.96207199999999,40.767668,-73.97556999999999,40.76085,5,14,2
-73.977347,40.753218,-73.987138,40.744717,1,9,3
-73.96873199999999,40.761779,-73.966065,40.755358,1,15,0
-73.988489,40.737153,-73.988677,40.744224,1,18,3
-73.97703299999999,40.738908,-73.99144799999999,40.75021,1,3,6
-74.00253199999999,40.733708,-74.13024300000001,40.75737,1,1,3
-73.781908,40.644785,0.0,0.0,1,20,1
-74.014915,40.715993,-73.993465,40.727496,1,9,5
-73.99924,40.728222,-73.992078,40.726465000000005,1,7,2
-73.988427,40.723113,-73.960895,40.764878,1,13,6
-73.986139,40.762508,-73.993748,40.767018,1,10,2
-74.003982,40.747667,-73.990167,40.742007,1,9,2
-74.006238,40.734275,-74.01645699999999,40.716635,1,19,4
-73.967527,40.793062,-73.96466099999999,40.76483,2,10,0
-73.9841537475586,40.74900817871094,-73.9780502319336,40.7515983581543,1,22,1
-73.959625,40.777095,-73.980615,40.759022,1,6,2
-73.963288,40.768915,-73.98039,40.754118,1,7,0
-73.97613299999999,40.744515,-73.967602,40.772678000000006,5,10,1
-73.999523,40.761307,-73.992202,40.72146,1,22,5
0.0,0.0,0.0,0.0,1,11,3
-73.968177,40.791882,-73.98657,40.768307,4,3,4
-73.984144,40.780334,-73.96627,40.78948,3,10,1
-73.972987,40.76404,-74.00782,40.714993,5,22,2
-73.96880340576173,40.75030899047852,-73.95020294189453,40.779781341552734,1,19,2
-73.971245,40.762126,-73.97769699999999,40.758444,1,21,0
-74.01106999999999,40.716122,-73.994658,40.725905,1,13,1
-73.992747,40.729892,-73.982285,40.77403,1,2,5
-73.983458,40.741323,-73.982233,40.736053000000005,1,11,3
-73.967271,40.756826,-73.96261700000001,40.763393,1,1,2
-73.992124,40.749098,-73.985386,40.745363,2,12,4
-73.995766,40.759692,-73.99529799999999,40.749774,1,14,5
-73.953916,40.766781,-73.963532,40.763814,1,0,6
-73.9955,40.7276,-74.013,40.7107,1,23,1
-73.99442291259766,40.76079559326172,-73.98307037353516,40.756343841552734,1,20,4
-73.991775,40.757058,-73.98411800000001,40.760948,1,5,2
-73.98576800000001,40.726855,-73.995078,40.722603,1,16,3
-73.981365,40.76456,-73.977377,40.774277000000005,6,8,0
-73.98062,40.782667,-73.940157,40.840753,2,8,6
-73.99432900000001,40.74611,-74.007637,40.74302,1,12,5
-73.873075,40.77395,-73.99074,40.752048,2,9,2
-73.998338,40.713597,-73.917055,40.878152,1,2,5
-74.005503,40.738833,-74.000458,40.727112,1,21,3
-73.998991,40.723106,-73.984239,40.754662,1,16,2
-73.98584,40.741002,-73.98236800000001,40.74004,2,20,6
-73.97854,40.764972,-73.960452,40.778605,5,19,3
-73.98307,40.738765,-73.994615,40.72345,2,21,5
-73.97444200000001,40.783162,-73.984647,40.742752,2,15,6
-73.96409200000001,40.756248,-73.972837,40.752103000000005,2,8,3
-73.952888,40.79841,-73.977102,40.745283,1,22,0
-73.957235,40.770455,-73.960953,40.779182,4,12,6
-73.979177,40.750047,-73.98698,40.733637,5,19,5
-73.97393000000001,40.747475,-73.9899,40.729995,1,17,2
-73.992533,40.758541,-73.988293,40.74994,1,0,2
-73.970903,40.755168,-73.975451,40.752065,1,17,0
-73.95400500000001,40.778709,-73.948135,40.788657,1,15,2
-73.987883,40.749472,0.0,0.0,1,13,2
0.0,0.0,0.0,0.0,1,0,2
-73.982223,40.774933,-73.978135,40.783223,1,18,5
-73.987011,40.776157,-73.994649,40.750440000000005,1,17,4
-74.01004,40.712427000000005,-73.962228,40.709845,1,11,2
-73.96117199999999,40.76987,-74.005595,40.737877000000005,5,19,5
-73.995775,40.725102,-73.997078,40.736828,2,23,3
-74.006884,40.743949,-73.981703,40.763735,4,4,3
-73.993995,40.720723,-74.011177,40.715502,1,12,5
-73.99146800000001,40.74965,-73.985232,40.762923,1,0,4
-74.003035,40.73919,-73.983665,40.755373,1,7,0
-73.98603057861328,40.75760269165039,-73.9891357421875,40.74795150756836,3,21,5
-73.97800000000001,40.752367,-73.98979,40.741622,2,10,2
-73.960915,40.76162,-73.94653000000001,40.77244,1,9,3
-73.87095699999999,40.773793,-73.993476,40.752441,1,17,2
-73.993065,40.747105,-73.877212,40.738035,1,19,1
-74.00748399999999,40.725959,-74.00609,40.734768,1,19,3
-73.991893,40.748302,-73.947725,40.747232,1,22,6
-73.961675,40.764282,-74.00569,40.740582,1,21,4
-73.93889,40.804847,-73.940507,40.841408,1,11,0
-73.871082,40.773798,-73.99216700000001,40.749233,5,11,4
-73.989312,40.723257,-73.999852,40.727017,1,18,0
-73.975597,40.763195,-73.988988,40.757828,1,14,2
-73.995874,40.723878000000006,-73.9883,40.729737,1,21,0
-73.97934000000001,40.786665,-73.975617,40.776662,1,19,3
-73.990797,40.750732,-73.982487,40.759763,2,8,0
-73.97462900000001,40.7513,-73.990319,40.757138,1,14,4
-73.979095,40.744348,-74.006975,40.751368,1,10,0
-73.959508,40.76938,-73.957461,40.78423,3,7,2
-73.955998,40.772062,-73.991212,40.749547,1,21,2
-73.98357299999999,40.760197,-73.996865,40.742512,1,19,5
-74.002099,40.729986,-73.96188599999999,40.767862,2,18,4
-73.992153,40.764075,-73.964385,40.80716,5,9,2
-73.98803199999999,40.764731,-73.94860200000001,40.828857,1,2,6
-73.98799896240234,40.76983642578125,-73.88325500488281,40.74900436401367,1,15,4
-73.950645,40.779501,-73.966598,40.769838,1,18,2
-73.940828,40.814240000000005,-73.97025699999999,40.756272,1,11,0
-73.7768,40.646,-74.0192,40.6386,1,16,3
-73.987648,40.73246,-73.99204300000001,40.769623,6,20,5
-73.993835,40.747442,-73.96333299999999,40.797762,1,23,3
0.0,0.0,0.0,0.0,1,7,3
-74.015839,40.71107,-74.004892,40.707029,1,10,2
-73.98233,40.727777,-74.00570400000001,40.738291,1,3,6
-73.999977,40.727231,-73.999813,40.719267,1,1,4
-73.976161,40.744468,-73.978351,40.729475,1,8,5
-73.981493,40.780517,-73.965886,40.771973,1,0,2
-73.994052,40.751241,-73.968055,40.770363,1,13,3
-73.995542,40.749286,-73.998717,40.754538,1,19,1
-73.988263,40.743153,-74.00278,40.721790000000006,5,19,4
-73.953602,40.767025,-73.955895,40.778738,1,17,0
-73.984818,40.756592,-73.988845,40.753853,2,9,1
-73.947626,40.775128,-73.967855,40.76268,1,7,4
-74.003962,40.737592,-73.990963,40.71831,3,22,5
-73.989597,40.757177,-73.989597,40.757177,6,11,2
-73.973855,40.764685,-73.938075,40.764243,1,0,3
-73.990585,40.760003000000005,-73.976233,40.751338,5,8,2
-73.982321,40.735849,-73.82633100000001,40.780335,2,18,6
-73.99113,40.702577000000005,-74.01450799999999,40.714082,1,7,0
-73.986885,40.755755,-73.87216,40.77447,1,13,4
-73.99765014648438,40.73622131347656,-73.9818115234375,40.76134872436523,2,11,0
-73.991037,40.745712,-73.95702,40.76845,1,15,3
-73.988928,40.75366,-73.990377,40.736806,2,20,3
-73.974786,40.750158,-73.990514,40.723356,1,21,2
-73.9920883178711,40.7502555847168,-74.00379180908203,40.73728561401367,1,18,5
-73.982985,40.744767,-73.969537,40.761372,1,18,6
-73.941867,40.80693,-73.98321999999999,40.725992,5,18,6
-73.90338134765625,40.81131362915039,-73.91105651855469,40.80407333374024,1,12,4
-73.997395,40.72979,-73.98374,40.73778,1,18,6
-73.999353,40.754053000000006,-73.99469599999999,40.765779,1,20,1
-73.99585,40.716737,-73.97187199999999,40.760537,1,12,3
-73.989622,40.746462,-73.99296700000001,40.749682,1,20,1
-73.969585,40.753948,-73.98848199999999,40.731113,5,11,6
-73.9795,40.7494,-73.9847,40.7702,1,11,2
-73.989021,40.739636,-73.991672,40.74895,1,6,1
-73.986083984375,40.73498916625977,-73.98021697998048,40.744117736816406,1,1,6
-73.966073,40.765442,-73.958118,40.764633,1,12,1
-73.993883,40.719577,-73.995757,40.744073,1,15,6
-73.98415,40.740282,-73.995085,40.743838,1,12,5
-73.863513,40.76961,-73.949862,40.774487,1,23,3
-73.96592199999999,40.795222,-73.98311600000001,40.767126,1,11,5
-73.9872,40.761462,-73.870758,40.773738,5,8,3
-73.958462,40.781598,-74.007912,40.740379,1,15,1
-73.985515,40.757932,-73.97662700000001,40.785697,1,0,5
-74.002145,40.726525,-74.002173,40.726493,1,18,3
-74.00572,40.717205,-73.991644,40.748931,1,14,5
-73.99681899999999,40.737766,-73.977143,40.762240000000006,2,10,5
-73.98991,40.738491,-73.998861,40.731892,1,13,1
-73.981763,40.746507,-73.956063,40.800547,1,21,0
-74.029618,40.736463,-74.035507,40.7375,1,16,1
-73.954185,40.775388,-73.974997,40.762362,1,15,5
-74.00384,40.729812,-73.970812,40.745365,1,0,5
-73.946782,40.780577,-73.92801999999999,40.86038,3,20,6
-73.95554399999999,40.779585,-73.97891800000001,40.746069,1,0,4
-73.992147,40.726972,-74.015937,40.7114,1,22,0
-73.985398,40.778604,-73.983209,40.76091,1,13,5
-73.968135,40.755418,-73.98621,40.755078000000005,1,14,6
-73.977092,40.75598,-73.9783,40.763385,1,8,4
-73.972505,40.793903,-73.97955300000001,40.784612,2,17,4
-73.99914,40.717502,-74.002442,40.723177,1,15,1
-73.972003,40.786389,-73.956514,40.784357,1,7,2
-73.957133,40.717492,-73.981376,40.724507,1,0,3
-73.956118,40.775526,-73.953805,40.779145,1,20,4
-73.995295,40.734099,-74.010172,40.708488,1,9,2
-73.975676,40.787071000000005,-74.01495200000001,40.711259000000005,1,8,4
